k,time,comp_time
71,7.1000000000000005,8.599999999692187e-06
72,7.2,2.700000000022129e-06
73,7.300000000000001,8.200000000346819e-06
74,7.4,2.8000000003025605e-06
75,7.5,8.299999999739072e-06
76,7.6000000000000005,8.299999999739072e-06
77,7.7,2.700000000022129e-06
78,7.800000000000001,8.300000000183161e-06
79,7.9,2.8000000003025605e-06
80,8.0,8.599999999692187e-06
81,8.1,2.8000000003025605e-06
82,8.200000000000001,8.100000000066387e-06
83,8.3,2.700000000022129e-06
84,8.4,8.19999999990273e-06
85,8.5,2.9000000001389026e-06
86,8.6,7.999999999785956e-06
87,8.700000000000001,8.200000000346819e-06
88,8.8,2.7999999998584713e-06
89,8.9,9.499999999995623e-06
90,9.0,2.7999999998584713e-06
91,9.1,8.299999999739072e-06
92,9.200000000000001,8.000000000230045e-06
93,9.3,2.8000000003025605e-06
94,9.4,8.300000000183161e-06
95,9.5,2.8000000003025605e-06
96,9.600000000000001,8.300000000183161e-06
97,9.700000000000001,2.7999999998584713e-06
98,9.8,8.000000000230045e-06
99,9.9,2.700000000022129e-06
100,10.0,8.299999999739072e-06
101,10.100000000000001,8.299999999739072e-06
102,10.200000000000001,2.69999999957804e-06
103,10.3,8.000000000230045e-06
104,10.4,2.7999999998584713e-06
105,10.5,0.011367499999999975
106,10.600000000000001,0.002689400000000397
107,10.700000000000001,0.0025471000000001354
108,10.8,0.002554200000000062
109,10.9,4.200000000231796e-06
0,0.0,1.2299999999854094e-05
1,0.1,9.200000000042508e-06
2,0.2,8.300000000183161e-06
3,0.30000000000000004,8.099999999622298e-06
4,0.4,2.7999999998584713e-06
5,0.5,8.500000000299934e-06
6,0.6000000000000001,8.499999999855845e-06
7,0.7000000000000001,2.700000000022129e-06
8,0.8,8.699999999972619e-06
9,0.9,2.700000000022129e-06
10,1.0,8.400000000019503e-06
11,1.1,7.899999999949614e-06
12,1.2000000000000002,8.300000000183161e-06
13,1.3,3.5999999998814758e-06
14,1.4000000000000001,8.499999999855845e-06
15,1.5,2.7999999998584713e-06
16,1.6,8.499999999855845e-06
17,1.7000000000000002,8.200000000346819e-06
18,1.8,2.7999999998584713e-06
19,1.9000000000000001,8.000000000230045e-06
20,2.0,2.7999999998584713e-06
21,2.1,8.19999999990273e-06
22,2.2,8.600000000136276e-06
23,2.3000000000000003,8.300000000183161e-06
24,2.4000000000000004,8.099999999622298e-06
25,2.5,2.7999999998584713e-06
26,2.6,8.19999999990273e-06
27,2.7,8.19999999990273e-06
28,2.8000000000000003,8.19999999990273e-06
29,2.9000000000000004,8.000000000230045e-06
30,3.0,2.8000000003025605e-06
31,3.1,8.000000000230045e-06
32,3.2,7.999999999785956e-06
33,3.3000000000000003,8.19999999990273e-06
34,3.4000000000000004,7.999999999785956e-06
35,3.5,2.7999999998584713e-06
36,3.6,8.100000000066387e-06
37,3.7,8.19999999990273e-06
38,3.8000000000000003,7.999999999785956e-06
39,3.9000000000000004,7.899999999949614e-06
40,4.0,2.7999999998584713e-06
41,4.1000000000000005,8.000000000230045e-06
42,4.2,2.600000000185787e-06
43,4.3,9.999999999621423e-06
44,4.4,8.599999999692187e-06
45,4.5,2.700000000022129e-06
46,4.6000000000000005,8.399999999575414e-06
47,4.7,2.7999999998584713e-06
48,4.800000000000001,8.19999999990273e-06
49,4.9,2.7999999998584713e-06
50,5.0,8.19999999990273e-06
51,5.1000000000000005,7.999999999785956e-06
52,5.2,2.8000000003025605e-06
53,5.300000000000001,8.19999999990273e-06
54,5.4,4.999999999810711e-06
55,5.5,8.400000000463592e-06
56,5.6000000000000005,8.100000000066387e-06
57,5.7,2.9000000005829918e-06
58,5.800000000000001,8.300000000183161e-06
59,5.9,2.599999999741698e-06
60,6.0,8.400000000019503e-06
61,6.1000000000000005,8.499999999855845e-06
62,6.2,2.700000000022129e-06
63,6.300000000000001,7.999999999785956e-06
64,6.4,2.7999999998584713e-06
65,6.5,8.299999999739072e-06
66,6.6000000000000005,7.899999999949614e-06
67,6.7,2.700000000022129e-06
68,6.800000000000001,8.000000000230045e-06
69,6.9,2.7999999998584713e-06
70,7.0,8.399999999575414e-06
71,7.1000000000000005,8.19999999990273e-06
72,7.2,2.700000000022129e-06
73,7.300000000000001,8.400000000019503e-06
74,7.4,2.9000000001389026e-06
75,7.5,8.299999999739072e-06
76,7.6000000000000005,7.999999999785956e-06
77,7.7,2.700000000022129e-06
78,7.800000000000001,7.999999999785956e-06
79,7.9,2.69999999957804e-06
80,8.0,8.099999999622298e-06
81,8.1,2.600000000185787e-06
82,8.200000000000001,8.000000000230045e-06
83,8.3,2.700000000022129e-06
84,8.4,8.299999999739072e-06
85,8.5,2.9000000005829918e-06
86,8.6,8.500000000299934e-06
87,8.700000000000001,8.100000000066387e-06
88,8.8,2.9000000001389026e-06
89,8.9,9.200000000042508e-06
90,9.0,2.8999999996948134e-06
91,9.1,8.499999999855845e-06
92,9.200000000000001,7.999999999785956e-06
93,9.3,4.299999999624049e-06
94,9.4,8.399999999575414e-06
95,9.5,2.700000000022129e-06
96,9.600000000000001,8.19999999990273e-06
97,9.700000000000001,2.700000000022129e-06
98,9.8,8.300000000183161e-06
99,9.9,2.7999999998584713e-06
100,10.0,8.299999999739072e-06
101,10.100000000000001,8.19999999990273e-06
102,10.200000000000001,2.8000000003025605e-06
103,10.3,8.000000000230045e-06
104,10.4,2.700000000022129e-06
105,10.5,0.010270899999999639
106,10.600000000000001,0.0028328000000001907
107,10.700000000000001,0.0027836000000003303
108,10.8,1.5200000000437086e-05
0,0.0,1.2700000000087641e-05
1,0.1,9.400000000159281e-06
2,0.2,8.600000000136276e-06
3,0.30000000000000004,8.499999999855845e-06
4,0.4,2.7999999998584713e-06
5,0.5,8.19999999990273e-06
6,0.6000000000000001,8.499999999855845e-06
7,0.7000000000000001,2.7999999998584713e-06
8,0.8,8.300000000183161e-06
9,0.9,2.700000000022129e-06
10,1.0,8.299999999739072e-06
11,1.1,8.499999999855845e-06
12,1.2000000000000002,8.299999999739072e-06
13,1.3,2.7999999998584713e-06
14,1.4000000000000001,8.19999999990273e-06
15,1.5,2.7000000004662184e-06
16,1.6,7.999999999785956e-06
17,1.7000000000000002,8.200000000346819e-06
18,1.8,2.8999999996948134e-06
19,1.9000000000000001,8.499999999855845e-06
20,2.0,2.7000000004662184e-06
21,2.1,8.100000000066387e-06
22,2.2,8.400000000019503e-06
23,2.3000000000000003,8.400000000019503e-06
24,2.4000000000000004,8.100000000066387e-06
25,2.5,2.8999999996948134e-06
26,2.6,7.999999999785956e-06
27,2.7,8.100000000066387e-06
28,2.8000000000000003,8.100000000066387e-06
29,2.9000000000000004,8.099999999622298e-06
30,3.0,2.600000000185787e-06
31,3.1,8.19999999990273e-06
32,3.2,8.19999999990273e-06
33,3.3000000000000003,8.19999999990273e-06
34,3.4000000000000004,8.200000000346819e-06
35,3.5,2.799999999414382e-06
36,3.6,8.19999999990273e-06
37,3.7,8.200000000346819e-06
38,3.8000000000000003,8.19999999990273e-06
39,3.9000000000000004,8.099999999622298e-06
40,4.0,2.700000000022129e-06
41,4.1000000000000005,8.000000000230045e-06
42,4.2,2.600000000185787e-06
43,4.3,1.0200000000182285e-05
44,4.4,8.699999999972619e-06
45,4.5,2.7999999998584713e-06
46,4.6000000000000005,8.100000000066387e-06
47,4.7,2.7999999998584713e-06
48,4.800000000000001,8.100000000066387e-06
49,4.9,2.700000000022129e-06
50,5.0,8.000000000230045e-06
51,5.1000000000000005,8.000000000674135e-06
52,5.2,2.7999999998584713e-06
53,5.300000000000001,8.300000000183161e-06
54,5.4,2.700000000022129e-06
55,5.5,8.19999999990273e-06
56,5.6000000000000005,8.19999999990273e-06
57,5.7,2.69999999957804e-06
58,5.800000000000001,8.300000000183161e-06
59,5.9,2.8000000003025605e-06
60,6.0,8.19999999990273e-06
61,6.1000000000000005,8.399999999575414e-06
62,6.2,2.7999999998584713e-06
63,6.300000000000001,8.19999999990273e-06
64,6.4,2.700000000022129e-06
65,6.5,8.400000000019503e-06
66,6.6000000000000005,8.19999999990273e-06
67,6.7,2.700000000022129e-06
68,6.800000000000001,8.100000000066387e-06
69,6.9,2.7999999998584713e-06
70,7.0,8.79999999980896e-06
71,7.1000000000000005,8.100000000066387e-06
72,7.2,2.700000000022129e-06
73,7.300000000000001,8.19999999990273e-06
74,7.4,2.7999999998584713e-06
75,7.5,8.000000000230045e-06
76,7.6000000000000005,7.999999999341867e-06
77,7.7,2.700000000022129e-06
78,7.800000000000001,8.300000000183161e-06
79,7.9,2.7999999998584713e-06
80,8.0,8.19999999945864e-06
81,8.1,2.8999999996948134e-06
82,8.200000000000001,8.400000000463592e-06
83,8.3,2.9000000001389026e-06
84,8.4,8.100000000066387e-06
85,8.5,2.8000000003025605e-06
86,8.6,8.19999999990273e-06
87,8.700000000000001,8.19999999990273e-06
88,8.8,2.8000000003025605e-06
89,8.9,1.0300000000462717e-05
90,9.0,3.099999999811587e-06
91,9.1,8.600000000136276e-06
92,9.200000000000001,8.500000000299934e-06
93,9.3,2.7999999998584713e-06
94,9.4,8.400000000019503e-06
95,9.5,2.8000000003025605e-06
96,9.600000000000001,8.500000000299934e-06
97,9.700000000000001,2.8999999996948134e-06
98,9.8,8.299999999739072e-06
99,9.9,2.600000000185787e-06
100,10.0,8.299999999739072e-06
101,10.100000000000001,8.499999999855845e-06
102,10.200000000000001,2.7999999998584713e-06
103,10.3,7.999999999785956e-06
104,10.4,2.9000000005829918e-06
105,10.5,0.010420799999999897
106,10.600000000000001,0.0027912000000003268
107,10.700000000000001,0.00287740000000003
108,10.8,0.002645199999999903
109,10.9,4.099999999951365e-06
0,0.0,1.2900000000204415e-05
1,0.1,9.800000000392828e-06
2,0.2,9.400000000159281e-06
3,0.30000000000000004,8.400000000019503e-06
4,0.4,2.8000000003025605e-06
5,0.5,8.400000000019503e-06
6,0.6000000000000001,8.299999999739072e-06
7,0.7000000000000001,2.9999999995311555e-06
8,0.8,8.699999999972619e-06
9,0.9,2.9000000001389026e-06
10,1.0,8.499999999855845e-06
11,1.1,8.400000000019503e-06
12,1.2000000000000002,8.300000000183161e-06
13,1.3,2.7999999998584713e-06
14,1.4000000000000001,8.399999999575414e-06
15,1.5,2.9000000001389026e-06
16,1.6,8.19999999990273e-06
17,1.7000000000000002,8.600000000136276e-06
18,1.8,2.8000000003025605e-06
19,1.9000000000000001,8.499999999855845e-06
20,2.0,2.700000000022129e-06
21,2.1,8.200000000346819e-06
22,2.2,7.899999999949614e-06
23,2.3000000000000003,8.099999999622298e-06
24,2.4000000000000004,8.000000000230045e-06
25,2.5,2.7999999998584713e-06
26,2.6,8.400000000019503e-06
27,2.7,8.299999999739072e-06
28,2.8000000000000003,8.299999999739072e-06
29,2.9000000000000004,7.999999999785956e-06
30,3.0,3.4999999996010445e-06
31,3.1,8.000000000230045e-06
32,3.2,8.000000000230045e-06
33,3.3000000000000003,8.100000000066387e-06
34,3.4000000000000004,8.299999999739072e-06
35,3.5,2.700000000022129e-06
36,3.6,8.299999999739072e-06
37,3.7,8.200000000346819e-06
38,3.8000000000000003,8.299999999739072e-06
39,3.9000000000000004,8.299999999739072e-06
40,4.0,2.8000000003025605e-06
41,4.1000000000000005,8.300000000183161e-06
42,4.2,2.8999999996948134e-06
43,4.3,8.399999999575414e-06
44,4.4,8.300000000183161e-06
45,4.5,2.7999999998584713e-06
46,4.6000000000000005,8.299999999739072e-06
47,4.7,2.700000000022129e-06
48,4.800000000000001,8.299999999739072e-06
49,4.9,2.700000000022129e-06
50,5.0,8.19999999990273e-06
51,5.1000000000000005,8.399999999575414e-06
52,5.2,2.599999999741698e-06
53,5.300000000000001,8.100000000066387e-06
54,5.4,2.700000000022129e-06
55,5.5,7.999999999785956e-06
56,5.6000000000000005,8.000000000230045e-06
57,5.7,2.7000000004662184e-06
58,5.800000000000001,8.30000000062725e-06
59,5.9,2.7999999998584713e-06
60,6.0,8.19999999990273e-06
61,6.1000000000000005,8.200000000346819e-06
62,6.2,2.8000000003025605e-06
63,6.300000000000001,8.100000000066387e-06
64,6.4,2.7999999998584713e-06
65,6.5,8.999999999481645e-06
66,6.6000000000000005,8.19999999990273e-06
67,6.7,2.799999999414382e-06
68,6.800000000000001,8.19999999990273e-06
69,6.9,2.8000000003025605e-06
70,7.0,8.500000000299934e-06
71,7.1000000000000005,8.19999999990273e-06
72,7.2,2.8000000003025605e-06
73,7.300000000000001,8.400000000463592e-06
74,7.4,2.700000000022129e-06
75,7.5,8.79999999980896e-06
76,7.6000000000000005,8.299999999739072e-06
77,7.7,2.9000000001389026e-06
78,7.800000000000001,8.900000000089392e-06
79,7.9,2.9000000005829918e-06
80,8.0,8.19999999990273e-06
81,8.1,2.8000000003025605e-06
82,8.200000000000001,8.499999999855845e-06
83,8.3,2.7999999998584713e-06
84,8.4,8.19999999990273e-06
85,8.5,2.7999999998584713e-06
86,8.6,8.300000000183161e-06
87,8.700000000000001,8.19999999990273e-06
88,8.8,2.700000000022129e-06
89,8.9,9.799999999948739e-06
90,9.0,2.9000000001389026e-06
91,9.1,8.400000000019503e-06
92,9.200000000000001,8.299999999739072e-06
93,9.3,2.700000000022129e-06
94,9.4,8.100000000066387e-06
95,9.5,2.700000000022129e-06
96,9.600000000000001,7.999999999785956e-06
97,9.700000000000001,2.9000000001389026e-06
98,9.8,8.000000000230045e-06
99,9.9,2.8999999996948134e-06
100,10.0,7.999999999785956e-06
101,10.100000000000001,8.000000000230045e-06
102,10.200000000000001,2.7999999998584713e-06
103,10.3,8.000000000230045e-06
104,10.4,2.7999999998584713e-06
105,10.5,0.010926599999999898
106,10.600000000000001,0.0027263000000004034
107,10.700000000000001,0.002642699999999998
108,10.8,0.0025484999999996205
109,10.9,3.7999999999982492e-06
0,0.0,1.3500000000554735e-05
1,0.1,9.600000000276054e-06
2,0.2,9.099999999762076e-06
3,0.30000000000000004,9.099999999762076e-06
4,0.4,3.099999999811587e-06
5,0.5,8.899999999201214e-06
6,0.6000000000000001,8.69999999952853e-06
7,0.7000000000000001,2.9000000001389026e-06
8,0.8,8.700000000416708e-06
9,0.9,2.899999999250724e-06
10,1.0,8.499999999855845e-06
11,1.1,8.69999999952853e-06
12,1.2000000000000002,8.499999999855845e-06
13,1.3,2.8000000007466497e-06
14,1.4000000000000001,8.499999999855845e-06
15,1.5,2.9999999995311555e-06
16,1.6,8.800000000697139e-06
17,1.7000000000000002,9.099999999762076e-06
18,1.8,2.899999999250724e-06
19,1.9000000000000001,8.599999999248098e-06
20,2.0,2.7999999998584713e-06
21,2.1,8.400000000463592e-06
22,2.2,8.399999999575414e-06
23,2.3000000000000003,8.499999999855845e-06
24,2.4000000000000004,8.400000000463592e-06
25,2.5,3.000000000419334e-06
26,2.6,8.499999999855845e-06
27,2.7,8.399999999575414e-06
28,2.8000000000000003,8.399999999575414e-06
29,2.9000000000000004,8.200000000790908e-06
30,3.0,3.000000000419334e-06
31,3.1,8.200000000790908e-06
32,3.2,8.19999999990273e-06
33,3.3000000000000003,9.799999999948739e-06
34,3.4000000000000004,9.000000000369823e-06
35,3.5,2.600000000185787e-06
36,3.6,8.19999999990273e-06
37,3.7,8.400000000463592e-06
38,3.8000000000000003,8.19999999990273e-06
39,3.9000000000000004,8.19999999990273e-06
40,4.0,2.7999999998584713e-06
41,4.1000000000000005,8.300000000183161e-06
42,4.2,2.7999999998584713e-06
43,4.3,8.500000000744024e-06
44,4.4,8.19999999990273e-06
45,4.5,2.9000000001389026e-06
46,4.6000000000000005,8.30000000107134e-06
47,4.7,3.099999999811587e-06
48,4.800000000000001,1.0200000000182285e-05
49,4.9,2.7999999998584713e-06
50,5.0,8.100000000510477e-06
51,5.1000000000000005,8.300000000183161e-06
52,5.2,2.9000000001389026e-06
53,5.300000000000001,8.499999999855845e-06
54,5.4,2.7000000004662184e-06
55,5.5,8.700000000416708e-06
56,5.6000000000000005,8.399999999575414e-06
57,5.7,2.9000000001389026e-06
58,5.800000000000001,9.300000000322939e-06
59,5.9,2.600000000185787e-06
60,6.0,8.399999999575414e-06
61,6.1000000000000005,8.19999999990273e-06
62,6.2,2.7999999998584713e-06
63,6.300000000000001,8.500000000744024e-06
64,6.4,2.7999999998584713e-06
65,6.5,8.499999999855845e-06
66,6.6000000000000005,8.500000000744024e-06
67,6.7,4.799999999249849e-06
68,6.800000000000001,1.5300000000273428e-05
69,6.9,3.399999998876524e-06
70,7.0,9.500000000883801e-06
71,7.1000000000000005,9.200000000042508e-06
72,7.2,3.099999999811587e-06
73,7.300000000000001,9.000000000369823e-06
74,7.4,3.099999999811587e-06
75,7.5,9.099999999762076e-06
76,7.6000000000000005,9.099999999762076e-06
77,7.7,2.900000001027081e-06
78,7.800000000000001,8.900000000089392e-06
79,7.9,2.9000000001389026e-06
80,8.0,9.599999999387876e-06
81,8.1,2.900000001027081e-06
82,8.200000000000001,9.200000000042508e-06
83,8.3,3.099999999811587e-06
84,8.4,9.099999999762076e-06
85,8.5,3.3000000003724494e-06
86,8.6,9.499999999995623e-06
87,8.700000000000001,8.900000000089392e-06
88,8.8,2.899999999250724e-06
89,8.9,1.09999999997612e-05
90,9.0,3.299999999484271e-06
91,9.1,9.599999999387876e-06
92,9.200000000000001,1.0099999999013676e-05
93,9.3,2.69999999957804e-06
94,9.4,8.79999999980896e-06
95,9.5,4.099999999951365e-06
96,9.600000000000001,8.800000000697139e-06
97,9.700000000000001,3.000000000419334e-06
98,9.8,8.700000000416708e-06
99,9.9,2.9000000001389026e-06
100,10.0,8.600000000136276e-06
101,10.100000000000001,2.2099999999802833e-05
102,10.200000000000001,3.099999999811587e-06
103,10.3,8.499999999855845e-06
104,10.4,2.7999999998584713e-06
105,10.5,0.009690700000000163
106,10.600000000000001,0.002865900000000643
107,10.700000000000001,0.002889099999999978
108,10.8,0.00261399999999945
109,10.9,3.9999999996709334e-06
0,0.0,2.0999999999382624e-05
1,0.1,9.699999999668307e-06
2,0.2,8.90000000097757e-06
3,0.30000000000000004,1.1100000000041632e-05
4,0.4,2.899999999250724e-06
5,0.5,8.499999998967667e-06
6,0.6000000000000001,8.100000000510477e-06
7,0.7000000000000001,2.899999999250724e-06
8,0.8,8.19999999990273e-06
9,0.9,2.7999999998584713e-06
10,1.0,8.300000000183161e-06
11,1.1,8.19999999990273e-06
12,1.2000000000000002,8.100000000510477e-06
13,1.3,2.7999999998584713e-06
14,1.4000000000000001,8.700000000416708e-06
15,1.5,2.69999999957804e-06
16,1.6,8.199999999014551e-06
17,1.7000000000000002,8.700000000416708e-06
18,1.8,2.69999999957804e-06
19,1.9000000000000001,9.000000000369823e-06
20,2.0,2.7999999998584713e-06
21,2.1,8.300000000183161e-06
22,2.2,8.200000000790908e-06
23,2.3000000000000003,8.19999999990273e-06
24,2.4000000000000004,7.800000000557361e-06
25,2.5,2.7000000004662184e-06
26,2.6,8.199999999014551e-06
27,2.7,8.000000000230045e-06
28,2.8000000000000003,8.19999999990273e-06
29,2.9000000000000004,7.999999999341867e-06
30,3.0,2.799999998970293e-06
31,3.1,7.999999999341867e-06
32,3.2,8.100000000510477e-06
33,3.3000000000000003,8.100000000510477e-06
34,3.4000000000000004,7.999999999341867e-06
35,3.5,2.69999999957804e-06
36,3.6,8.300000000183161e-06
37,3.7,8.000000000230045e-06
38,3.8000000000000003,8.000000000230045e-06
39,3.9000000000000004,8.099999999622298e-06
40,4.0,2.8000000007466497e-06
41,4.1000000000000005,8.000000000230045e-06
42,4.2,2.7999999998584713e-06
43,4.3,8.79999999980896e-06
44,4.4,8.199999999014551e-06
45,4.5,2.8000000007466497e-06
46,4.6000000000000005,8.100000000510477e-06
47,4.7,3.1000000006997652e-06
48,4.800000000000001,8.200000000790908e-06
49,4.9,2.8000000007466497e-06
50,5.0,7.799999999669183e-06
51,5.1000000000000005,7.999999999341867e-06
52,5.2,2.7999999998584713e-06
53,5.300000000000001,8.000000000230045e-06
54,5.4,2.600000000185787e-06
55,5.5,8.19999999990273e-06
56,5.6000000000000005,8.000000000230045e-06
57,5.7,2.7000000004662184e-06
58,5.800000000000001,8.100000000510477e-06
59,5.9,2.7999999998584713e-06
60,6.0,7.999999999341867e-06
61,6.1000000000000005,7.799999999669183e-06
62,6.2,2.7000000004662184e-06
63,6.300000000000001,8.000000001118224e-06
64,6.4,2.7000000004662184e-06
65,6.5,7.999999999341867e-06
66,6.6000000000000005,8.19999999990273e-06
67,6.7,2.7999999998584713e-06
68,6.800000000000001,9.699999999668307e-06
69,6.9,2.7000000004662184e-06
70,7.0,8.499999999855845e-06
71,7.1000000000000005,8.299999999294982e-06
72,7.2,3.000000000419334e-06
73,7.300000000000001,8.499999999855845e-06
74,7.4,2.9000000001389026e-06
75,7.5,8.19999999990273e-06
76,7.6000000000000005,8.19999999990273e-06
77,7.7,2.7999999998584713e-06
78,7.800000000000001,8.300000000183161e-06
79,7.9,2.7999999998584713e-06
80,8.0,8.200000000790908e-06
81,8.1,2.8000000007466497e-06
82,8.200000000000001,7.900000000837792e-06
83,8.3,2.7999999998584713e-06
